1976-01-01 00:00:00+01	BW	7033
1976-01-01 00:00:00+01	BZ	2551
1976-01-01 00:00:00+01	CA	40201
1976-01-01 00:00:00+01	CC	4
1976-01-01 00:00:00+01	CD	11575
1976-01-01 00:00:00+01	CF	3606
1976-01-01 00:00:00+01	CG	1310
1976-01-01 00:00:00+01	CH	70821
1976-01-01 00:00:00+01	CI	9612
1976-01-01 00:00:00+01	CK	123
1976-01-01 00:00:00+01	CL	17117
1976-01-01 00:00:00+01	CM	7147
1976-01-01 00:00:00+01	CN	24860
1976-01-01 00:00:00+01	CO	17344
1976-01-01 00:00:00+01	CR	4462
1976-01-01 00:00:00+01	CS	10131
1976-01-01 00:00:00+01	CU	5870
1976-01-01 00:00:00+01	CV	643
1976-01-01 00:00:00+01	CW	4
1976-01-01 00:00:00+01	CX	12
1976-01-01 00:00:00+01	CY	13792
1976-01-01 00:00:00+01	DD	23472
1976-01-01 00:00:00+01	DE	29868
1976-01-01 00:00:00+01	DJ	1181
1976-01-01 00:00:00+01	DK	13588
1976-01-01 00:00:00+01	DM	99
1976-01-01 00:00:00+01	DO	11289
1976-01-01 00:00:00+01	DZ	15161
1976-01-01 00:00:00+01	EC	16090
1976-01-01 00:00:00+01	EG	57605
1976-01-01 00:00:00+01	ES	33076
1976-01-01 00:00:00+01	ET	7200
1976-01-01 00:00:00+01	EU	112
1976-01-01 00:00:00+01	FI	9164
1976-01-01 00:00:00+01	FJ	3350
1976-01-01 00:00:00+01	FK	1056
1976-01-01 00:00:00+01	FM	469
1976-01-01 00:00:00+01	FO	14
1976-01-01 00:00:00+01	FR	101825
1976-01-01 00:00:00+01	GA	5184
1976-01-01 00:00:00+01	GB	99088
1976-01-01 00:00:00+01	GD	2564
1976-01-01 00:00:00+01	GF	216
1976-01-01 00:00:00+01	GH	11618
1976-01-01 00:00:00+01	GI	264
1976-01-01 00:00:00+01	GL	384
1976-01-01 00:00:00+01	GM	2351
1976-01-01 00:00:00+01	GN	6049
1976-01-01 00:00:00+01	GP	184
1976-01-01 00:00:00+01	GQ	135
1976-01-01 00:00:00+01	GR	33062
1976-01-01 00:00:00+01	GT	8807
1976-01-01 00:00:00+01	GU	2562
1976-01-01 00:00:00+01	GW	1267
1976-01-01 00:00:00+01	GY	3070
1976-01-01 00:00:00+01	HK	17500
1976-01-01 00:00:00+01	HN	6540
1976-01-01 00:00:00+01	HT	1371
1976-01-01 00:00:00+01	HU	12609
1976-01-01 00:00:00+01	ID	38224
1976-01-01 00:00:00+01	IE	9507
1976-01-01 00:00:00+01	IL	25504
1976-01-01 00:00:00+01	IM	1371
1976-01-01 00:00:00+01	IN	21168
1976-01-01 00:00:00+01	IQ	11148
1976-01-01 00:00:00+01	IR	33939
1976-01-01 00:00:00+01	IS	5499
1976-01-01 00:00:00+01	IT	18200
1976-01-01 00:00:00+01	JM	3224
1976-01-01 00:00:00+01	JO	20241
1976-01-01 00:00:00+01	JP	64691
1976-01-01 00:00:00+01	KE	26877
1976-01-01 00:00:00+01	KH	1491
1976-01-01 00:00:00+01	KI	16
1976-01-01 00:00:00+01	KM	528
1976-01-01 00:00:00+01	KN	16
1976-01-01 00:00:00+01	KP	2492
1976-01-01 00:00:00+01	KR	16642
1976-01-01 00:00:00+01	KW	16542
1976-01-01 00:00:00+01	KY	3843
1976-01-01 00:00:00+01	LA	12204
1976-01-01 00:00:00+01	LB	42043
1976-01-01 00:00:00+01	LC	17
1976-01-01 00:00:00+01	LI	84
1976-01-01 00:00:00+01	LK	12315
1976-01-01 00:00:00+01	LR	5812
1976-01-01 00:00:00+01	LS	4531
1976-01-01 00:00:00+01	LU	7651
1976-01-01 00:00:00+01	LY	3786
1976-01-01 00:00:00+01	MA	16196
1976-01-01 00:00:00+01	MC	237
1976-01-01 00:00:00+01	MF	1
1976-01-01 00:00:00+01	MG	2983
1976-01-01 00:00:00+01	MH	173
1976-01-01 00:00:00+01	ML	4724
1976-01-01 00:00:00+01	MM	4525
1976-01-01 00:00:00+01	MN	363
1976-01-01 00:00:00+01	MO	154
1976-01-01 00:00:00+01	MP	940
1976-01-01 00:00:00+01	MQ	1318
1976-01-01 00:00:00+01	MR	5931
1976-01-01 00:00:00+01	MS	80
1976-01-01 00:00:00+01	MT	3104
1976-01-01 00:00:00+01	MU	1030
1976-01-01 00:00:00+01	MV	258
1976-01-01 00:00:00+01	MW	2032
1976-01-01 00:00:00+01	MX	28861
1976-01-01 00:00:00+01	MY	2969
1976-01-01 00:00:00+01	MZ	10712
1976-01-01 00:00:00+01	NC	67
1976-01-01 00:00:00+01	NE	4179
1976-01-01 00:00:00+01	NF	5537
1976-01-01 00:00:00+01	NG	28532
1976-01-01 00:00:00+01	NI	5914
1976-01-01 00:00:00+01	NL	6404
1976-01-01 00:00:00+01	NO	17525
1976-01-01 00:00:00+01	NP	4425
1976-01-01 00:00:00+01	NR	230
1976-01-01 00:00:00+01	NU	33
1976-01-01 00:00:00+01	NZ	4796
1976-01-01 00:00:00+01	OM	5817
1976-01-01 00:00:00+01	PA	21604
1976-01-01 00:00:00+01	PE	21114
1976-01-01 00:00:00+01	PF	58
1976-01-01 00:00:00+01	PG	110
1976-01-01 00:00:00+01	PH	44130
1976-01-01 00:00:00+01	PK	24715
1976-01-01 00:00:00+01	PL	25669
1976-01-01 00:00:00+01	PN	2
1976-01-01 00:00:00+01	PR	4553
1976-01-01 00:00:00+01	PS	775
1976-01-01 00:00:00+01	PT	25869
1976-01-01 00:00:00+01	PW	192
1976-01-01 00:00:00+01	PY	3813
1976-01-01 00:00:00+01	QA	6907
1976-01-01 00:00:00+01	RE	236
1976-01-01 00:00:00+01	RO	17628
1976-01-01 00:00:00+01	RW	2231
1976-01-01 00:00:00+01	SA	28428
1976-01-01 00:00:00+01	SB	186
1976-01-01 00:00:00+01	SC	1987
1976-01-01 00:00:00+01	SD	10013
1976-01-01 00:00:00+01	SE	17347
1976-01-01 00:00:00+01	SG	13169
1976-01-01 00:00:00+01	SH	8
1976-01-01 00:00:00+01	SJ	28
1976-01-01 00:00:00+01	SL	3908
1976-01-01 00:00:00+01	SM	201
1976-01-01 00:00:00+01	SN	13366
1976-01-01 00:00:00+01	SO	4563
1976-01-01 00:00:00+01	SR	1845
1976-01-01 00:00:00+01	ST	272
1976-01-01 00:00:00+01	SU	72489
1976-01-01 00:00:00+01	SV	6184
1976-01-01 00:00:00+01	SX	4
1976-01-01 00:00:00+01	SY	31281
1976-01-01 00:00:00+01	SZ	3435
1976-01-01 00:00:00+01	TD	2725
1976-01-01 00:00:00+01	TG	45116
1976-01-01 00:00:00+01	TH	38811
1976-01-01 00:00:00+01	TK	41
1976-01-01 00:00:00+01	TN	11523
1976-01-01 00:00:00+01	TO	551
1976-01-01 00:00:00+01	TR	34180
1976-01-01 00:00:00+01	TT	738
1976-01-01 00:00:00+01	TV	31
1976-01-01 00:00:00+01	TW	16649
1976-01-01 00:00:00+01	TZ	3380
1976-01-01 00:00:00+01	UG	3834
1976-01-01 00:00:00+01	US	92613
1976-01-01 00:00:00+01	UY	6813
1976-01-01 00:00:00+01	VA	1040
1976-01-01 00:00:00+01	VC	6
1976-01-01 00:00:00+01	VE	18420
1976-01-01 00:00:00+01	VG	70
1976-01-01 00:00:00+01	VN	3491
1976-01-01 00:00:00+01	VS	1383
1976-01-01 00:00:00+01	VU	97
1976-01-01 00:00:00+01	WS	899
1976-01-01 00:00:00+01	YD	244
1976-01-01 00:00:00+01	YE	6726
1976-01-01 00:00:00+01	YT	307
1976-01-01 00:00:00+01	YU	21462
1976-01-01 00:00:00+01	ZA	36350
1976-01-01 00:00:00+01	ZM	18227
1976-01-01 00:00:00+01	ZW	3581
