1985-01-01 00:00:00+01,2,AL JUBAYL,27.01122,49.65826,SA
1985-01-01 00:00:00+01,2,LAGOS,6.45306,3.39583,NG
1985-01-01 00:00:00+01,2,LOGAN CITY,-27.63917,153.10944,AU
1985-01-01 00:00:00+01,2,MEERUT,28.97155,77.71934,IN
1985-01-01 00:00:00+01,2,NERIMA,35.73333,139.65,JP
1985-01-01 00:00:00+01,3,BANDUNG,-6.90389,107.61861,ID
1985-01-01 00:00:00+01,3,READING,51.45625,-0.97113,GB
1985-01-01 00:00:00+01,3,RENNES,48.11198,-1.67429,FR
1985-01-01 00:00:00+01,3,SALEM,11.65,78.16667,IN
1985-01-01 00:00:00+01,3,TALLINN,59.43696,24.75353,EE
1985-01-01 00:00:00+01,3,TOKYO,35.6895,139.69171,JP
1985-01-01 00:00:00+01,3,"WASHINGTON, D. C.",38.89511,-77.03637,US
1985-01-01 00:00:00+01,3,EDINBURGH,55.95206,-3.19648,GB
1985-01-01 00:00:00+01,3,JERUSALEM,31.76904,35.21633,IL
1985-01-01 00:00:00+01,3,MASHHAD,36.31559,59.56796,IR
1985-01-01 00:00:00+01,4,PARIS,48.85341,2.3488,FR
1985-01-01 00:00:00+01,4,PENZA,53.20066,45.00464,RU
1985-01-01 00:00:00+01,4,TANDA,30.78847,31.00192,EG
1985-01-01 00:00:00+01,4,GRANADA,37.18817,-3.60667,ES
1985-01-01 00:00:00+01,4,HERĀT,34.34817,62.19967,AF
1985-01-01 00:00:00+01,4,KADUNA,10.52224,7.43828,NG
1985-01-01 00:00:00+01,4,MOGADISHU,2.03711,45.34375,SO
1985-01-01 00:00:00+01,4,MULTĀN,30.19556,71.47528,PK
1985-01-01 00:00:00+01,5,TENAN,36.8065,127.1522,KR
1985-01-01 00:00:00+01,5,CAIRO,30.06263,31.24967,EG
1985-01-01 00:00:00+01,5,HALLE (SAALE),51.5,12,DE
1985-01-01 00:00:00+01,5,ALEXANDRIA,31.21564,29.95527,EG
1985-01-01 00:00:00+01,5,LEEDS,53.79648,-1.54785,GB
1985-01-01 00:00:00+01,5,MOSCOW,55.75222,37.61556,RU
1985-01-01 00:00:00+01,6,TURIN,45.07049,7.68682,IT
1985-01-01 00:00:00+01,6,DAMASCUS,33.5102,36.29128,SY
1985-01-01 00:00:00+01,6,AMMAN,31.95522,35.94503,JO
1985-01-01 00:00:00+01,7,TEHRĀN,35.69439,51.42151,IR
1985-01-01 00:00:00+01,7,ANQING,30.50917,117.05056,CN
1985-01-01 00:00:00+01,7,NABEREZHNYYE CHELNY,55.72545,52.41122,RU
1985-01-01 00:00:00+01,8,PORTO,41.14961,-8.61099,PT
1985-01-01 00:00:00+01,8,AUSTIN,30.26715,-97.74306,US
1985-01-01 00:00:00+01,8,ESSEN,51.45657,7.01228,DE
1985-01-01 00:00:00+01,8,ALGIERS,36.7525,3.04197,DZ
1985-01-01 00:00:00+01,9,DAVAO,7.07306,125.61278,PH
1985-01-01 00:00:00+01,10,GANJA,40.68278,46.36056,AZ
1985-01-01 00:00:00+01,12,ATHENS,37.97945,23.71622,GR
1985-01-01 00:00:00+01,13,MÜNCHEN,48.13743,11.57549,DE
1985-01-01 00:00:00+01,18,VIENNA,48.20849,16.37208,AT
1985-01-01 00:00:00+01,22,BERLIN MITTE,52.52003,13.40489,DE
1985-01-01 00:00:00+01,27,BEIRUT,33.88894,35.49442,LB
1986-01-01 00:00:00+01,1,AL ‘AMĀRAH,31.83588,47.144,IQ
1986-01-01 00:00:00+01,1,AL MANŞŪRAH,31.03637,31.38069,EG
1986-01-01 00:00:00+01,1,BELÉM,-1.45583,-48.50444,BR
1986-01-01 00:00:00+01,1,BOGOTÁ,4.60971,-74.08175,CO
1986-01-01 00:00:00+01,1,DAMANHŪR,31.03917,30.46914,EG
1986-01-01 00:00:00+01,1,DAVAO,7.07306,125.61278,PH
1986-01-01 00:00:00+01,1,DUBAI,25.25817,55.30472,AE
1986-01-01 00:00:00+01,1,EDINBURGH,55.95206,-3.19648,GB
1986-01-01 00:00:00+01,1,EŞFAHĀN,32.65722,51.67761,IR
1986-01-01 00:00:00+01,1,HARARE,-17.82772,31.05337,ZW
1986-01-01 00:00:00+01,1,HERĀT,34.34817,62.19967,AF
1986-01-01 00:00:00+01,1,HOMYEL’,52.4345,30.9754,BY
1986-01-01 00:00:00+01,1,İSTANBUL,41.01384,28.94966,TR
1986-01-01 00:00:00+01,1,JERUSALEM,31.76904,35.21633,IL
1986-01-01 00:00:00+01,1,KARACHI,24.9056,67.0822,PK
1986-01-01 00:00:00+01,1,LAHORE,31.54972,74.34361,PK
1986-01-01 00:00:00+01,1,LILLE,50.63297,3.05858,FR
1986-01-01 00:00:00+01,1,MADRID,40.4165,-3.70256,ES
1986-01-01 00:00:00+01,1,MOMBASA,-4.05466,39.66359,KE
1986-01-01 00:00:00+01,1,MOSCOW,55.75222,37.61556,RU
1986-01-01 00:00:00+01,1,MÜNCHEN,48.13743,11.57549,DE
1986-01-01 00:00:00+01,1,NABEREZHNYYE CHELNY,55.72545,52.41122,RU
1986-01-01 00:00:00+01,1,NAIROBI,-1.28333,36.81667,KE
1986-01-01 00:00:00+01,1,NAKHON RATCHASIMA,14.97066,102.10196,TH
1986-01-01 00:00:00+01,1,PLOVDIV,42.15,24.75,BG
1986-01-01 00:00:00+01,1,RASHT,37.28077,49.58319,IR
1986-01-01 00:00:00+01,1,SALEM,11.65,78.16667,IN
